Sample Number (10 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),HeartRate (bpm),BloodOxygen (Sp02),BodyTemp (Celcius)
4601,1620317832441,54.0,98.0,27.0
4602,1620317832475,54.0,98.0,27.0
4603,1620317832510,54.0,98.0,27.0
4604,1620317832544,54.0,98.0,27.0
4605,1620317832576,54.0,98.0,27.0
4606,1620317832582,54.0,98.0,27.0
4607,1620317832625,54.0,98.0,27.0
4608,1620317832660,54.0,98.0,27.0
4609,1620317832663,54.0,98.0,27.0
4610,1620317832699,54.0,98.0,27.0
4611,1620317832732,54.0,98.0,27.0
4612,1620317832760,54.0,98.0,27.0
4613,1620317832775,54.0,98.0,27.0
4614,1620317832815,54.0,98.0,27.0
4615,1620317832850,54.0,98.0,27.0
4616,1620317832883,54.0,98.0,27.0
4617,1620317832886,54.0,98.0,27.0
4618,1620317832924,54.0,98.0,27.0
4619,1620317832956,54.0,98.0,27.0
4620,1620317832990,54.0,98.0,27.0
4621,1620317833056,54.0,98.0,27.0
4622,1620317833057,54.0,98.0,27.0
4623,1620317833060,54.0,98.0,27.0
4624,1620317833099,54.0,98.0,27.0
4625,1620317833139,54.0,98.0,27.0
4626,1620317833142,54.0,98.0,27.0
4627,1620317833185,54.0,98.0,27.0
4628,1620317833217,54.0,98.0,27.0
4629,1620317833256,54.0,98.0,27.0
4630,1620317833259,54.0,98.0,27.0
4631,1620317833294,54.0,98.0,27.0
4632,1620317833327,54.0,98.0,27.0
4633,1620317833361,54.0,98.0,27.0
4634,1620317833371,54.0,98.0,27.0
4635,1620317833408,54.0,98.0,27.0
4636,1620317833450,54.0,98.0,27.0
4637,1620317833453,54.0,98.0,27.0
4638,1620317833495,54.0,98.0,27.0
4639,1620317833515,54.0,98.0,27.0
4640,1620317833562,54.0,98.0,27.0
4641,1620317833569,54.0,98.0,27.0
4642,1620317833603,54.0,98.0,27.0
4643,1620317833637,54.0,98.0,27.0
4644,1620317833662,54.0,98.0,27.0
4645,1620317833707,54.0,98.0,27.0
4646,1620317833709,54.0,98.0,27.0
4647,1620317833742,54.0,98.0,27.0
4648,1620317833777,54.0,98.0,27.0
4649,1620317833805,54.0,98.0,27.0
4650,1620317833819,54.0,98.0,27.0
4651,1620317833858,54.0,98.0,27.0
4652,1620317833892,54.0,98.0,27.0
4653,1620317833926,54.0,98.0,27.0
4654,1620317833959,54.0,98.0,27.0
4655,1620317833964,54.0,98.0,27.0
4656,1620317833996,54.0,98.0,27.0
4657,1620317834031,54.0,98.0,27.0
4658,1620317834063,54.0,98.0,27.0
4659,1620317834075,54.0,98.0,27.0
4660,1620317834109,54.0,98.0,27.0
4661,1620317834143,54.0,98.0,27.0
4662,1620317834176,54.0,98.0,27.0
4663,1620317834211,54.0,98.0,27.0
4664,1620317834244,54.0,98.0,27.0
4665,1620317834248,54.0,98.0,27.0
4666,1620317834283,54.0,98.0,27.0
4667,1620317834335,54.0,98.0,27.0
4668,1620317834338,54.0,98.0,27.0
4669,1620317834371,54.0,98.0,27.0
4670,1620317834406,54.0,98.0,27.0
4671,1620317834408,54.0,98.0,27.0
4672,1620317834448,54.0,98.0,27.0
4673,1620317834481,54.0,98.0,27.0
4674,1620317834518,54.0,98.0,27.0
4675,1620317834527,54.0,98.0,27.0
4676,1620317834560,54.0,98.0,27.0
4677,1620317834594,54.0,98.0,27.0
4678,1620317834629,54.0,98.0,27.0
4679,1620317834666,54.0,98.0,27.0
4680,1620317834670,54.0,98.0,27.0
4681,1620317834709,54.0,98.0,27.0
4682,1620317834749,54.0,98.0,27.0
4683,1620317834780,54.0,98.0,27.0
4684,1620317834787,54.0,98.0,27.0
4685,1620317834821,54.0,98.0,27.0
4686,1620317834855,54.0,98.0,27.0
4687,1620317834880,54.0,98.0,27.0
4688,1620317834893,54.0,98.0,27.0
4689,1620317834928,54.0,98.0,27.0
4690,1620317834961,54.0,98.0,27.0
4691,1620317835000,54.0,98.0,27.0
4692,1620317835003,54.0,98.0,27.0
4693,1620317835045,54.0,98.0,27.0
4694,1620317835078,54.0,98.0,27.0
4695,1620317835113,54.0,98.0,27.0
4696,1620317835147,54.0,98.0,27.0
4697,1620317835150,48.0,97.0,27.0
4698,1620317835183,48.0,97.0,27.0
4699,1620317835217,48.0,97.0,27.0
4700,1620317835258,48.0,97.0,27.0
4701,1620317835263,48.0,97.0,27.0
4702,1620317835297,48.0,97.0,27.0
4703,1620317835331,48.0,97.0,27.0
4704,1620317835365,48.0,97.0,27.0
4705,1620317835399,48.0,97.0,27.0
4706,1620317835433,48.0,97.0,27.0
4707,1620317835435,48.0,97.0,27.0
4708,1620317835469,48.0,97.0,27.0
4709,1620317835503,48.0,97.0,27.0
4710,1620317835537,48.0,97.0,27.0
4711,1620317835597,48.0,97.0,27.0
4712,1620317835614,48.0,97.0,27.0
4713,1620317835618,48.0,97.0,27.0
4714,1620317835653,48.0,97.0,27.0
4715,1620317835660,48.0,97.0,27.0
4716,1620317835696,48.0,97.0,27.0
4717,1620317835730,48.0,97.0,27.0
4718,1620317835765,48.0,97.0,27.0
4719,1620317835769,48.0,97.0,27.0
4720,1620317835805,48.0,97.0,27.0
4721,1620317835840,48.0,97.0,27.0
4722,1620317835865,48.0,97.0,27.0
4723,1620317835878,48.0,97.0,27.0
4724,1620317835911,48.0,97.0,27.0
4725,1620317835946,48.0,97.0,27.0
4726,1620317835979,48.0,97.0,27.0
4727,1620317836013,48.0,97.0,27.0
4728,1620317836047,48.0,97.0,27.0
4729,1620317836050,48.0,97.0,27.0
4730,1620317836087,48.0,97.0,27.0
4731,1620317836129,48.0,97.0,27.0
4732,1620317836132,48.0,97.0,27.0
4733,1620317836172,48.0,97.0,27.0
4734,1620317836207,48.0,97.0,27.0
4735,1620317836239,48.0,97.0,27.0
4736,1620317836245,48.0,97.0,27.0
4737,1620317836281,48.0,97.0,27.0
4738,1620317836316,48.0,97.0,27.0
4739,1620317836350,48.0,97.0,27.0
4740,1620317836382,48.0,97.0,27.0
4741,1620317836387,48.0,97.0,27.0
4742,1620317836429,48.0,97.0,27.0
4743,1620317836463,48.0,97.0,27.0
4744,1620317836497,48.0,97.0,27.0
4745,1620317836501,48.0,97.0,27.0
4746,1620317836536,48.0,97.0,27.0
4747,1620317836570,48.0,97.0,27.0
4748,1620317836603,48.0,97.0,27.0
4749,1620317836638,48.0,97.0,27.0
4750,1620317836641,48.0,97.0,27.0
4751,1620317836674,48.0,97.0,27.0
4752,1620317836708,48.0,97.0,27.0
4753,1620317836742,48.0,97.0,27.0
4754,1620317836769,48.0,97.0,27.0
4755,1620317836784,48.0,97.0,27.0
4756,1620317836818,48.0,97.0,27.0
4757,1620317836893,48.0,97.0,27.0
4758,1620317836896,48.0,97.0,27.0
4759,1620317836901,48.0,97.0,27.0
4760,1620317836934,48.0,97.0,27.0
4761,1620317836967,48.0,97.0,27.0
4762,1620317837001,48.0,97.0,27.0
4763,1620317837004,48.0,97.0,27.0
4764,1620317837043,48.0,97.0,27.0
4765,1620317837076,48.0,97.0,27.0
4766,1620317837111,48.0,97.0,27.0
4767,1620317837144,48.0,97.0,27.0
4768,1620317837147,48.0,97.0,27.0
4769,1620317837182,48.0,97.0,27.0
4770,1620317837217,48.0,97.0,27.0
4771,1620317837250,48.0,97.0,27.0
4772,1620317837286,48.0,97.0,27.0
4773,1620317837294,48.0,97.0,27.0
4774,1620317837329,48.0,97.0,27.0
4775,1620317837364,48.0,97.0,27.0
4776,1620317837398,48.0,97.0,27.0
4777,1620317837401,48.0,97.0,27.0
4778,1620317837435,48.0,97.0,27.0
4779,1620317837469,48.0,97.0,27.0
4780,1620317837505,48.0,97.0,27.0
4781,1620317837538,48.0,97.0,27.0
4782,1620317837541,48.0,97.0,27.0
4783,1620317837579,48.0,97.0,27.0
4784,1620317837618,48.0,97.0,27.0
4785,1620317837637,48.0,97.0,27.0
4786,1620317837658,48.0,97.0,27.0
4787,1620317837695,48.0,97.0,27.0
4788,1620317837728,48.0,97.0,27.0
4789,1620317837769,48.0,97.0,27.0
4790,1620317837773,48.0,97.0,27.0
4791,1620317837812,48.0,97.0,27.0
4792,1620317837851,48.0,97.0,27.0
4793,1620317837857,48.0,97.0,27.0
4794,1620317837890,48.0,97.0,27.0
4795,1620317837923,48.0,97.0,27.0
4796,1620317837958,48.0,97.0,27.0
4797,1620317837985,48.0,97.0,27.0
4798,1620317837995,48.0,97.0,27.0
4799,1620317838028,48.0,97.0,27.0
4800,1620317838065,48.0,97.0,27.0
4801,1620317838099,48.0,97.0,27.0
4802,1620317838170,48.0,97.0,27.0
4803,1620317838176,48.0,97.0,27.0
4804,1620317838182,48.0,97.0,27.0
4805,1620317838203,48.0,97.0,27.0
4806,1620317838220,48.0,97.0,27.0
4807,1620317838253,48.0,97.0,27.0
4808,1620317838288,48.0,97.0,27.0
4809,1620317838298,48.0,97.0,27.0
4810,1620317838338,48.0,97.0,27.0
4811,1620317838375,48.0,97.0,27.0
4812,1620317838408,48.0,97.0,27.0
4813,1620317838420,48.0,97.0,27.0
4814,1620317838454,48.0,97.0,27.0
4815,1620317838489,48.0,97.0,27.0
4816,1620317838522,48.0,97.0,27.0
4817,1620317838555,48.0,97.0,27.0
4818,1620317838558,48.0,97.0,27.0
4819,1620317838597,48.0,97.0,27.0
4820,1620317838631,48.0,97.0,27.0
4821,1620317838670,48.0,97.0,27.0
4822,1620317838674,48.0,97.0,27.0
4823,1620317838710,48.0,97.0,27.0
4824,1620317838743,48.0,97.0,27.0
4825,1620317838749,48.0,97.0,27.0
4826,1620317838795,48.0,97.0,27.0
4827,1620317838829,48.0,97.0,27.0
4828,1620317838850,48.0,97.0,27.0
4829,1620317838870,48.0,97.0,27.0
4830,1620317838907,48.0,97.0,27.0
4831,1620317838942,48.0,97.0,27.0
4832,1620317838970,48.0,97.0,27.0
4833,1620317839010,48.0,97.0,27.0
4834,1620317839013,48.0,97.0,27.0
4835,1620317839048,48.0,97.0,27.0
4836,1620317839081,48.0,97.0,27.0
4837,1620317839122,48.0,97.0,27.0
4838,1620317839125,48.0,97.0,27.0
4839,1620317839159,48.0,97.0,27.0
4840,1620317839192,48.0,97.0,27.0
4841,1620317839226,48.0,97.0,27.0
4842,1620317839262,48.0,97.0,27.0
4843,1620317839264,48.0,97.0,27.0
4844,1620317839303,48.0,97.0,27.0
4845,1620317839336,48.0,97.0,27.0
4846,1620317839371,48.0,97.0,27.0
4847,1620317839435,48.0,97.0,27.0
4848,1620317839448,48.0,97.0,27.0
4849,1620317839459,48.0,97.0,27.0
4850,1620317839461,48.0,97.0,27.0
4851,1620317839494,48.0,97.0,27.0
4852,1620317839529,48.0,97.0,27.0
4853,1620317839562,48.0,97.0,27.0
4854,1620317839599,48.0,97.0,27.0
4855,1620317839603,48.0,97.0,27.0
4856,1620317839638,48.0,97.0,27.0
4857,1620317839671,48.0,97.0,27.0
4858,1620317839702,48.0,97.0,27.0
4859,1620317839721,48.0,97.0,27.0
4860,1620317839756,48.0,97.0,27.0
4861,1620317839792,48.0,97.0,27.0
4862,1620317839801,48.0,97.0,27.0
4863,1620317839835,48.0,97.0,27.0
4864,1620317839873,48.0,97.0,27.0
4865,1620317839905,48.0,97.0,27.0
4866,1620317839914,48.0,97.0,27.0
4867,1620317839951,48.0,97.0,27.0
4868,1620317839988,48.0,97.0,27.0
4869,1620317839995,48.0,97.0,27.0
4870,1620317840037,48.0,97.0,27.0
4871,1620317840069,48.0,97.0,27.0
4872,1620317840080,48.0,97.0,27.0
4873,1620317840114,48.0,97.0,27.0
4874,1620317840153,48.0,97.0,27.0
4875,1620317840194,48.0,97.0,27.0
4876,1620317840196,48.0,97.0,27.0
4877,1620317840231,48.0,97.0,27.0
4878,1620317840267,48.0,97.0,27.0
4879,1620317840304,48.0,97.0,27.0
4880,1620317840307,48.0,97.0,27.0
4881,1620317840346,48.0,97.0,27.0
4882,1620317840386,48.0,97.0,27.0
4883,1620317840390,48.0,97.0,27.0
4884,1620317840427,48.0,97.0,27.0
4885,1620317840460,48.0,97.0,27.0
4886,1620317840497,48.0,97.0,27.0
4887,1620317840499,48.0,97.0,27.0
4888,1620317840543,48.0,97.0,27.0
4889,1620317840577,48.0,97.0,27.0
4890,1620317840617,48.0,97.0,27.0
4891,1620317840618,48.0,97.0,27.0
4892,1620317840652,48.0,97.0,27.0
4893,1620317840726,48.0,97.0,27.0
4894,1620317840737,48.0,97.0,27.0
4895,1620317840740,48.0,97.0,27.0
4896,1620317840777,48.0,97.0,27.0
4897,1620317840785,48.0,97.0,27.0
4898,1620317840822,48.0,97.0,27.0
4899,1620317840854,48.0,97.0,27.0
4900,1620317840893,48.0,97.0,27.0
4901,1620317840928,48.0,97.0,27.0
4902,1620317840930,48.0,97.0,27.0
4903,1620317840964,48.0,97.0,27.0
4904,1620317841001,48.0,97.0,27.0
4905,1620317841034,48.0,97.0,27.0
4906,1620317841037,48.0,97.0,27.0
4907,1620317841077,48.0,97.0,27.0
4908,1620317841113,48.0,97.0,27.0
4909,1620317841148,48.0,97.0,27.0
4910,1620317841149,48.0,97.0,27.0
4911,1620317841184,48.0,97.0,27.0
4912,1620317841221,48.0,97.0,27.0
4913,1620317841255,48.0,97.0,27.0
4914,1620317841278,48.0,97.0,27.0
4915,1620317841293,48.0,97.0,27.0
4916,1620317841331,48.0,97.0,27.0
4917,1620317841365,48.0,97.0,27.0
4918,1620317841401,48.0,97.0,27.0
4919,1620317841405,48.0,97.0,27.0
4920,1620317841440,48.0,97.0,27.0
4921,1620317841475,48.0,97.0,27.0
4922,1620317841511,48.0,97.0,27.0
4923,1620317841514,48.0,97.0,27.0
4924,1620317841554,48.0,97.0,27.0
4925,1620317841588,48.0,97.0,27.0
4926,1620317841622,48.0,97.0,27.0
4927,1620317841626,48.0,97.0,27.0
4928,1620317841660,48.0,97.0,27.0
4929,1620317841693,48.0,97.0,27.0
4930,1620317841737,48.0,97.0,27.0
4931,1620317841741,48.0,97.0,27.0
4932,1620317841778,48.0,97.0,27.0
4933,1620317841812,48.0,97.0,27.0
4934,1620317841821,48.0,97.0,27.0
4935,1620317841866,48.0,97.0,27.0
4936,1620317841903,48.0,97.0,27.0
4937,1620317841907,48.0,97.0,27.0
4938,1620317841948,48.0,97.0,27.0
4939,1620317842016,48.0,97.0,27.0
4940,1620317842019,48.0,97.0,27.0
4941,1620317842028,48.0,97.0,27.0
4942,1620317842078,48.0,97.0,27.0
4943,1620317842082,48.0,97.0,27.0
4944,1620317842120,48.0,97.0,27.0
4945,1620317842160,48.0,97.0,27.0
4946,1620317842199,48.0,97.0,27.0
4947,1620317842202,48.0,97.0,27.0
4948,1620317842239,48.0,97.0,27.0
4949,1620317842277,48.0,97.0,27.0
4950,1620317842289,48.0,97.0,27.0
4951,1620317842324,48.0,97.0,27.0
4952,1620317842341,48.0,97.0,27.0
4953,1620317842375,48.0,97.0,27.0
4954,1620317842408,48.0,97.0,27.0
4955,1620317842442,48.0,97.0,27.0
4956,1620317842452,48.0,97.0,27.0
4957,1620317842488,48.0,97.0,27.0
4958,1620317842523,48.0,97.0,27.0
4959,1620317842525,48.0,97.0,27.0
4960,1620317842566,48.0,97.0,27.0
4961,1620317842599,48.0,97.0,27.0
4962,1620317842635,48.0,97.0,27.0
4963,1620317842669,48.0,97.0,27.0
4964,1620317842672,48.0,97.0,27.0
4965,1620317842711,48.0,97.0,27.0
4966,1620317842746,48.0,97.0,27.0
4967,1620317842782,48.0,97.0,27.0
4968,1620317842790,48.0,97.0,27.0
4969,1620317842828,48.0,97.0,27.0
4970,1620317842853,48.0,97.0,27.0
4971,1620317842897,48.0,97.0,27.0
4972,1620317842905,48.0,97.0,27.0
4973,1620317842940,48.0,97.0,27.0
4974,1620317842973,48.0,97.0,27.0
4975,1620317842982,48.0,97.0,27.0
4976,1620317843023,48.0,97.0,27.0
4977,1620317843058,48.0,97.0,27.0
4978,1620317843082,48.0,97.0,27.0
4979,1620317843096,48.0,97.0,27.0
4980,1620317843131,48.0,97.0,27.0
4981,1620317843164,48.0,97.0,27.0
4982,1620317843199,48.0,97.0,27.0
4983,1620317843233,48.0,97.0,27.0
4984,1620317843235,48.0,97.0,27.0
4985,1620317843295,48.0,97.0,27.0
4986,1620317843299,48.0,97.0,27.0
4987,1620317843336,48.0,97.0,27.0
4988,1620317843373,48.0,97.0,27.0
4989,1620317843399,48.0,97.0,27.0
4990,1620317843412,48.0,97.0,27.0
4991,1620317843447,48.0,97.0,27.0
4992,1620317843483,48.0,97.0,27.0
4993,1620317843490,48.0,97.0,27.0
4994,1620317843527,48.0,97.0,27.0
4995,1620317843561,48.0,97.0,27.0
4996,1620317843583,48.0,97.0,27.0
4997,1620317843630,48.0,97.0,27.0
4998,1620317843634,48.0,97.0,27.0
4999,1620317843669,48.0,97.0,27.0
5000,1620317843703,48.0,97.0,27.0
5001,1620317843736,48.0,97.0,27.0
5002,1620317843771,48.0,97.0,27.0
5003,1620317843799,48.0,97.0,27.0
5004,1620317843808,48.0,97.0,27.0
5005,1620317843843,48.0,97.0,27.0
5006,1620317843883,48.0,97.0,27.0
5007,1620317843916,48.0,97.0,27.0
5008,1620317843920,48.0,97.0,27.0
5009,1620317843954,48.0,97.0,27.0
5010,1620317843988,48.0,97.0,27.0
5011,1620317844024,48.0,97.0,27.0
5012,1620317844026,48.0,97.0,27.0
5013,1620317844063,48.0,97.0,27.0
5014,1620317844099,48.0,97.0,27.0
5015,1620317844132,48.0,97.0,27.0
5016,1620317844167,48.0,97.0,27.0
5017,1620317844169,48.0,97.0,27.0
5018,1620317844205,48.0,97.0,27.0
5019,1620317844239,48.0,97.0,27.0
5020,1620317844277,48.0,97.0,27.0
5021,1620317844285,48.0,97.0,27.0
5022,1620317844322,48.0,97.0,27.0
5023,1620317844356,48.0,97.0,27.0
5024,1620317844385,48.0,97.0,27.0
5025,1620317844393,48.0,97.0,27.0
5026,1620317844438,48.0,97.0,27.0
5027,1620317844472,48.0,97.0,27.0
5028,1620317844500,48.0,97.0,27.0
5029,1620317844508,48.0,97.0,27.0
5030,1620317844576,48.0,97.0,27.0
5031,1620317844579,48.0,97.0,27.0
5032,1620317844614,48.0,97.0,27.0
5033,1620317844617,48.0,97.0,27.0
5034,1620317844652,48.0,97.0,27.0
5035,1620317844687,48.0,97.0,27.0
5036,1620317844721,48.0,97.0,27.0
5037,1620317844754,48.0,97.0,27.0
5038,1620317844784,48.0,97.0,27.0
5039,1620317844791,48.0,97.0,27.0
5040,1620317844826,48.0,97.0,27.0
5041,1620317844867,48.0,97.0,27.0
5042,1620317844900,48.0,97.0,27.0
5043,1620317844904,48.0,97.0,27.0
5044,1620317844939,48.0,97.0,27.0
5045,1620317844972,48.0,97.0,27.0
5046,1620317845008,48.0,97.0,27.0
5047,1620317845010,48.0,97.0,27.0
5048,1620317845051,48.0,97.0,27.0
5049,1620317845085,48.0,97.0,27.0
5050,1620317845122,48.0,97.0,27.0
5051,1620317845124,48.0,97.0,27.0
5052,1620317845162,48.0,97.0,27.0
5053,1620317845197,48.0,97.0,27.0
5054,1620317845234,48.0,97.0,27.0
5055,1620317845238,48.0,97.0,27.0
5056,1620317845285,48.0,97.0,27.0
5057,1620317845323,48.0,97.0,27.0
5058,1620317845326,48.0,97.0,27.0
5059,1620317845366,48.0,97.0,27.0
5060,1620317845402,48.0,97.0,27.0
5061,1620317845409,48.0,97.0,27.0
5062,1620317845450,48.0,97.0,27.0
5063,1620317845483,48.0,97.0,27.0
5064,1620317845494,48.0,97.0,27.0
5065,1620317845527,48.0,97.0,27.0
5066,1620317845562,48.0,97.0,27.0
5067,1620317845596,48.0,97.0,27.0
5068,1620317845629,35.0,23.0,27.0
5069,1620317846332,35.0,23.0,27.0
5070,1620317847072,35.0,23.0,27.0
5071,1620317847809,35.0,23.0,27.0
5072,1620317848536,35.0,23.0,27.0
5073,1620317849267,35.0,23.0,27.0
5074,1620317850003,35.0,23.0,27.0
5075,1620317850722,35.0,23.0,27.0
5076,1620317851447,35.0,23.0,27.0
5077,1620317852186,35.0,23.0,27.0
5078,1620317852937,35.0,23.0,27.0
5079,1620317853660,35.0,23.0,27.0
5080,1620317854392,35.0,23.0,27.0
5081,1620317855116,35.0,23.0,27.0
5082,1620317855848,35.0,23.0,27.0
5083,1620317856569,35.0,23.0,27.0
5084,1620317857307,35.0,23.0,27.0
5085,1620317858024,35.0,23.0,27.0
5086,1620317858768,35.0,23.0,27.0
5087,1620317859492,35.0,23.0,27.0
5088,1620317860226,35.0,23.0,27.0
5089,1620317860961,35.0,23.0,27.0
5090,1620317861687,35.0,23.0,27.0
5091,1620317862421,35.0,23.0,27.0
5092,1620317863145,35.0,23.0,27.0
5093,1620317863870,35.0,23.0,27.0
5094,1620317864611,35.0,23.0,27.0
5095,1620317865337,35.0,23.0,27.0
5096,1620317866072,35.0,23.0,27.0
5097,1620317866810,35.0,23.0,27.0
5098,1620317867552,35.0,23.0,27.0
5099,1620317868264,35.0,23.0,27.0
5100,1620317868992,35.0,23.0,27.0
5101,1620317869726,35.0,23.0,27.0
5102,1620317870451,35.0,23.0,27.0
5103,1620317871195,35.0,23.0,27.0
5104,1620317871927,35.0,23.0,27.0
5105,1620317872670,35.0,23.0,27.0
5106,1620317873385,35.0,23.0,27.0
5107,1620317874111,35.0,23.0,27.0
5108,1620317874844,35.0,23.0,27.0
5109,1620317875570,35.0,23.0,27.0
5110,1620317876304,35.0,23.0,27.0
5111,1620317877033,35.0,23.0,27.0
5112,1620317877768,35.0,23.0,27.0
5113,1620317878505,35.0,23.0,27.0
5114,1620317879232,35.0,23.0,27.0
5115,1620317879966,35.0,23.0,27.0
5116,1620317880689,35.0,23.0,27.0
5117,1620317881423,35.0,23.0,27.0
5118,1620317882145,35.0,23.0,27.0
5119,1620317882879,35.0,23.0,27.0
5120,1620317883624,35.0,23.0,27.0
5121,1620317884350,35.0,23.0,27.0
5122,1620317885086,35.0,23.0,27.0
5123,1620317885809,35.0,23.0,27.0
5124,1620317886543,35.0,23.0,27.0
5125,1620317887265,35.0,23.0,27.0
5126,1620317888000,35.0,23.0,27.0
5127,1620317888748,35.0,23.0,27.0
5128,1620317889470,35.0,23.0,27.0
5129,1620317890211,35.0,23.0,27.0
5130,1620317890930,35.0,23.0,27.0
5131,1620317891662,35.0,23.0,27.0
5132,1620317892385,35.0,23.0,27.0
5133,1620317893122,35.0,23.0,27.0
5134,1620317893846,35.0,23.0,27.0
5135,1620317894571,35.0,23.0,27.0
5136,1620317895305,35.0,23.0,27.0
5137,1620317896049,35.0,23.0,27.0
5138,1620317896758,35.0,23.0,27.0
5139,1620317897504,35.0,23.0,27.0
5140,1620317898239,35.0,23.0,27.0
5141,1620317898959,35.0,23.0,27.0
5142,1620317899686,35.0,23.0,27.0
5143,1620317900420,35.0,23.0,27.0
5144,1620317901146,35.0,23.0,27.0
5145,1620317901880,35.0,23.0,27.0
5146,1620317902617,35.0,23.0,27.0
5147,1620317903339,35.0,23.0,27.0
5148,1620317904079,35.0,23.0,27.0
5149,1620317904806,35.0,23.0,27.0
5150,1620317905540,35.0,23.0,27.0
5151,1620317906263,35.0,23.0,27.0
5152,1620317906997,35.0,23.0,27.0
5153,1620317907726,35.0,23.0,27.0
5154,1620317908460,35.0,23.0,27.0
5155,1620317909200,35.0,23.0,27.0
5156,1620317909926,35.0,23.0,27.0
5157,1620317910660,35.0,23.0,27.0
5158,1620317911385,35.0,23.0,27.0
5159,1620317912117,35.0,23.0,27.0
5160,1620317912839,35.0,23.0,27.0
5161,1620317913575,35.0,23.0,27.0
5162,1620317920906,0.0,0.0,0.0
5163,1620317920906,0.0,0.0,0.0
5164,1620317920911,0.0,0.0,0.0
5165,1620317920943,0.0,0.0,0.0
5166,1620317920980,0.0,0.0,0.0
5167,1620317921014,0.0,0.0,0.0
5168,1620317921048,0.0,0.0,0.0
5169,1620317921049,0.0,0.0,0.0
5170,1620317921084,0.0,0.0,0.0
5171,1620317921119,0.0,0.0,0.0
5172,1620317921156,0.0,0.0,0.0
5173,1620317921160,0.0,0.0,0.0
5174,1620317921194,0.0,0.0,0.0
5175,1620317921228,0.0,0.0,0.0
5176,1620317921261,0.0,0.0,0.0
5177,1620317921290,0.0,0.0,0.0
5178,1620317921297,0.0,0.0,0.0
5179,1620317921370,0.0,0.0,0.0
5180,1620317921373,0.0,0.0,0.0
5181,1620317921379,0.0,0.0,0.0
5182,1620317921416,0.0,0.0,0.0
5183,1620317921454,0.0,0.0,0.0
5184,1620317921457,0.0,0.0,0.0
5185,1620317921492,0.0,0.0,0.0
5186,1620317921527,0.0,0.0,0.0
5187,1620317921561,0.0,0.0,0.0
5188,1620317921565,0.0,0.0,0.0
5189,1620317921600,0.0,0.0,0.0
5190,1620317921633,0.0,0.0,0.0
5191,1620317921666,0.0,0.0,0.0
5192,1620317921688,0.0,0.0,0.0
5193,1620317921704,0.0,0.0,0.0
5194,1620317921736,0.0,0.0,0.0
5195,1620317921771,0.0,0.0,0.0
5196,1620317921774,0.0,0.0,0.0
5197,1620317921816,0.0,0.0,0.0
5198,1620317921850,0.0,0.0,0.0
5199,1620317921885,0.0,0.0,0.0
5200,1620317921886,0.0,0.0,0.0
5201,1620317921926,0.0,0.0,0.0
5202,1620317921959,0.0,0.0,0.0
5203,1620317921992,0.0,0.0,0.0
5204,1620317921996,0.0,0.0,0.0
5205,1620317922028,0.0,0.0,0.0
5206,1620317922064,46.0,97.0,27.0
5207,1620317922103,46.0,97.0,27.0
5208,1620317922138,46.0,97.0,27.0
5209,1620317922141,46.0,97.0,27.0
5210,1620317922176,46.0,97.0,27.0
5211,1620317922209,46.0,97.0,27.0
5212,1620317922236,46.0,97.0,27.0
5213,1620317922254,46.0,97.0,27.0
5214,1620317922289,46.0,97.0,27.0
5215,1620317922330,46.0,97.0,27.0
5216,1620317922339,46.0,97.0,27.0
5217,1620317922373,46.0,97.0,27.0
5218,1620317922408,46.0,97.0,27.0
5219,1620317922447,46.0,97.0,27.0
5220,1620317922449,46.0,97.0,27.0
5221,1620317922483,46.0,97.0,27.0
5222,1620317922517,46.0,97.0,27.0
5223,1620317922550,46.0,97.0,27.0
5224,1620317922583,46.0,97.0,27.0
5225,1620317922585,46.0,97.0,27.0
5226,1620317922653,46.0,97.0,27.0
5227,1620317922656,46.0,97.0,27.0
